1,631.4895819
32,630.4945385
55,628.9794175
78,627.0504486
100,624.5419474
123,621.6833889
145,618.2292438
168,614.3160665
191,609.9633331
214,605.1927075
237,600.0279336
260,593.9970474
285,588.0946415
308,581.606584
332,575.1056235
355,568.0619542
379,560.790348
403,553.3302102
427,546.0413998
450,538.3299042
474,530.5515919
498,522.7486142
522,518.5266618
535,514.6398723
547,506.9177267
571,499.2989894
595,491.5172701
620,484.2370063
644,477.1830595
668,470.3936555
692,463.6423152
717,460.2740929
730,457.2576286
742,454.0950478
755,451.0468304
768,448.1178244
781,445.5239677
793,442.837138
806,440.2825771
819,437.8643481
832,435.586297
845,433.6110362
857,431.464993
871,429.7641733
883,428.1937752
895,426.7559268
907,425.3500921
920,424.1944362
932,423.0982154
945,422.2984131
956,421.5606154
968,420.9643569
980,420.5104457
992,420.1994969
1004,420.0319321
1016,420.0124668
1029,420.144122
1041,420.4486275
1054,420.9210103
1067,421.5054143
1079,422.2982966
1092,423.1766135
1104,424.1942796
1116,425.3499157
1128,426.8704368
1142,428.3193887
1154,429.9007202
1166,431.6122881
1178,433.6107604
1191,435.5860034
1203,437.8640355
1216,440.0913394
1228,442.4350691
1240,445.3123238
1254,448.1174428
1267,450.8168327
1279,453.618113
1291,456.7634074
1304,460.0188213
1317,463.1170828
1329,466.5695677
1342,470.1165754
1355,476.8941272
1379,484.2364893
1404,491.5167381
1428,498.9838544
1452,507.2371531
1478,514.9626965
1502,523.0731173
1527,530.8759117
1551,538.6522832
1575,546.360091
1599,554.2711224
1624,561.7098982
1648,569.2522617
1673,572.7849392
1685,576.2542123
1697,579.6553795
1709,583.257778
1722,586.7691092
1735,589.9246766
1747,592.9936116
1759,595.9717548
1771,599.0909428
1784,602.0938811
1797,604.7585104
1809,607.3164038
1821,610.1610942
1835,612.4760341
1847,614.8515402
1860,616.9189683
1872,619.0195525
1885,621.1161753
1899,622.773778
1911,624.3002301
1923,625.6934629
1935,627.0502787
1948,628.1601194
1960,631.975557
7,631.8005203
20,631.45721
33,630.9461721
46,630.3262726
58,629.5649872
70,628.5819125
83,627.4356832
96,626.2343861
108,624.7797442
121,623.1679951
134,621.5429952
146,619.7885127
158,617.7444677
171,615.7280663
183,613.4064966
196,611.1400324
208,608.758184
220,606.2641794
232,603.2172717
246,600.4920533
258,597.425929
271,594.4947167
283,591.4706784
295,587.8307862
309,584.6198443
321,581.0518134
334,577.6804
346,573.9491442
359,570.4370827
371,566.8647988
383,563.2371337
395,558.941425
409,554.8979752
422,551.1246181
434,546.9985519
447,542.5179352
461,538.3299042
474,534.4464715
486,530.5515919
498,526.3253438
511,521.7736138
525,517.8780178
537,513.6703752
550,509.8036509
562,505.6396329
575,501.5079977
588,497.1022954
602,493.3680986
614,489.3727812
627,485.4357186
640,481.5631727
653,477.7613027
666,474.0361553
679,470.6707808
691,466.8395964
705,460.2740929
730,457.2576286
742,451.5081468
766,445.9487965
791,441.0542597
815,438.5936626
828,436.099366
842,434.0932149
854,431.91031
868,430.1772383
880,428.3196072
894,426.7559268
907,425.3500921
920,424.1944362
932,423.0982154
945,422.1656578
958,421.3982466
971,420.8375067
983,420.419286
995,420.1122357
1009,420.0019971
1022,420.049873
1034,420.2637654
1047,420.6458291
1060,421.1954565
1073,421.9117735
1086,422.7199575
1098,423.7534014
1111,424.9494665
1124,426.4172152
1138,427.8215952
1150,429.3590295
1162,431.1723103
1175,433.1364127
1188,435.2482127
1201,437.3257584
1213,439.7119535
1226,442.235388
1239,444.6830549
1251,447.2409249
1263,450.5879405
1278,453.3808731
1290,456.2722211
1302,459.2580663
1314,462.5946729
1327,466.0321245
1340,469.5649538
1353,473.187542
1366,476.6061565
1378,480.3850481
1391,484.5355841
1405,488.1543545
1417,492.1324125
1430,496.476532
1444,500.5592911
1457,504.6825132
1470,508.5188077
1482,513.346879
1497,517.5532481
1510,521.4481271
1522,525.6743749
1535,530.2261052
1549,534.4459107
1562,538.3293455
1574,542.1960711
1586,546.360091
1599,550.4917287
1612,554.5844127
1625,558.6316338
1638,562.6269549
1651,566.5640215
1664,570.4365719
1677,574.2384469
1690,577.6799088
1702,581.3289792
1715,584.89005
1728,588.0941855
1740,591.2141692
1752,594.7421572
1766,597.6654667
1778,600.4916531
1790,603.2168863
1802,606.2638119
1816,608.7578325
1828,611.1396973
1840,613.4061783
1852,615.900485
1866,618.0682391
1879,619.9393476
1891,621.8226415
1904,623.5535313
1917,625.1292643
1930,626.5473341
1943,627.7144292
1955,628.7436781
1967,629.7683955
1981,630.548568
1994,631.1211631
2006,631.551295
2018,631.872291
2032,631.9955052
2045,631.9501183
10,631.7586455
22,631.3894887
35,630.852712
48,630.0881733
62,629.2799792
74,628.2465244
87,627.0504486
100,625.693654
113,624.1782987
126,622.640855
138,620.827564
151,618.8634517
164,616.9192575
176,614.6740875
189,612.2878832
202,609.7644397
215,607.3167647
227,604.7588869
239,601.6400448
253,598.855479
265,595.727567
278,592.7417152
290,589.4051016
303,586.2355202
315,582.7098238
328,579.3751494
340,575.3935946
354,571.9080354
366,568.0619542
379,564.4522069
391,560.4829959
404,556.147309
418,552.0713501
431,547.9539252
444,543.801583
457,539.6209278
470,535.4186087
483,531.5260965
495,527.6260951
507,522.7486142
522,518.8510909
534,514.6398723
547,510.7684784
559,505.9588764
574,502.1412622
586,497.7286066
600,493.677662
613,489.3727812
627,481.8586295
652,477.7613027
666,474.0361553
679,470.3936555
692,466.5700335
706,463.3796307
718,460.0192615
731,457.0104063
743,453.8564464
756,448.1178244
781,445.3126886
794,442.6358843
807,440.0916689
820,437.6840891
833,435.4169739
846,433.2939293
859,431.3183318
872,429.6282949
884,427.8218073
898,426.3064415
911,424.9496364
924,423.8398056
936,422.793769
949,421.9118798
962,421.1955408
975,420.6458911
988,420.2872318
1000,420.0498903
1014,420.0044871
1027,420.1122098
1039,420.3908383
1052,420.8787285
1066,421.5054143
